cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal;creditos_total;creditos_morosos;monto_total_credito;monto_promedio_credito;probabilidad_mora_promedio;probabilidad_mora_max;ultima_fecha_desembolso;tasa_mora_cliente
CL00140;2023-07-31;Bogotá D.C.;Bogotá;24;No informa;4;Universitario;Pensionado;3460000,0;3460000,0;normal;App orgánico;577,0;False;2;Android;2;0;4400000;2200000,0;0,35707351902554907;0,45921891025294165;2024-04-21;0,0
CL00141;2023-10-01;Bogotá D.C.;Bogotá;38;M;3;Universitario;Conductor/Repartidor;2030000,0;2030000,0;normal;Referido;598,0;False;0;Android;1;1;2000000;2000000,0;0,6148090705315395;0,6148090705315395;2025-08-27;1,0
CL00142;2024-12-02;Cundinamarca;Soacha;49;F;3;Técnico/Tecnólogo;Microempresario;5560000,0;5560000,0;normal;App orgánico;781,0;False;0;Android;2;0;13500000;6750000,0;0,1215985211323115;0,14791569321120893;2025-10-04;0,0
CL00144;2024-09-06;Caldas;Manizales;38;F;2;Bachiller;Empleado;2980000,0;2980000,0;normal;App orgánico;481,0;False;0;Android;1;0;550000;550000,0;0,3626387588939013;0,3626387588939013;2026-01-16;0,0
CL00145;2023-12-26;Bogotá D.C.;Bogotá;39;M;3;Posgrado;Comerciante;1640000,0;1640000,0;normal;Aliado comercial;465,0;False;0;Android;1;1;1350000;1350000,0;0,8288665112159574;0,8288665112159574;2024-04-20;1,0
CL00146;2023-10-25;Bolívar;Cartagena;44;F;2;Bachiller;Independiente;2880000,0;2880000,0;normal;Referido;589,0;True;0;iOS;2;2;1700000;850000,0;0,6272786762523215;0,6309695090934561;2024-07-13;1,0
CL00148;2023-03-16;Bolívar;Cartagena;23;F;1;Universitario;Empleado;2180000,0;2180000,0;normal;Campaña digital;502,0;False;3;iOS;1;1;1500000;1500000,0;0,6404453306513616;0,6404453306513616;2025-04-25;1,0
CL00149;2024-06-18;Bogotá D.C.;Bogotá;41;F;3;Técnico/Tecnólogo;Microempresario;3620000,0;3620000,0;normal;Call center;660,0;False;0;iOS;1;0;1850000;1850000,0;0,2853152005157695;0,2853152005157695;2026-01-08;0,0
CL00150;2025-10-30;Cundinamarca;Soacha;39;F;5;Bachiller;Empleado;4200000,0;4200000,0;normal;App orgánico;634,0;False;1;Web;1;0;3700000;3700000,0;0,30429007379895434;0,30429007379895434;2025-07-16;0,0
CL00151;2024-12-19;Valle del Cauca;Cali;39;M;1;Posgrado;Empleado;1560000,0;1560000,0;normal;Aliado comercial;477,0;False;0;Android;1;0;3250000;3250000,0;0,5516116290492608;0,5516116290492608;2026-01-05;0,0
CL00152;2025-07-26;Norte de Santander;Cúcuta;39;F;4;Universitario;Empleado;2710000,0;2710000,0;normal;App orgánico;632,0;False;1;Android;2;0;1450000;725000,0;0,2485797627332786;0,2784639113071318;2026-01-23;0,0
CL00153;2023-10-30;Risaralda;Pereira;29;M;4;Universitario;Pensionado;1990000,0;1990000,0;normal;Referido;526,0;False;2;Android;2;1;1750000;875000,0;0,5406637399426997;0,649109584155112;2025-10-18;0,5
CL00154;2024-09-07;Valle del Cauca;Cali;38;F;3;Universitario;Microempresario;2560000,0;2560000,0;normal;App orgánico;626,0;True;4;Android;2;0;2450000;1225000,0;0,29307589784027266;0,3266261251150193;2025-08-09;0,0
CL00155;2025-07-20;Meta;Villavicencio;39;M;1;Técnico/Tecnólogo;Empleado;1970000,0;1970000,0;normal;Aliado comercial;484,0;False;2;Android;2;0;4700000;2350000,0;0,425544332829202;0,6039577679365739;2025-12-05;0,0
CL00156;2024-05-14;Antioquia;Medellín;29;F;2;Técnico/Tecnólogo;Comerciante;3770000,0;3770000,0;normal;Campaña digital;625,0;False;0;Android;1;0;2350000;2350000,0;0,3554515398549177;0,3554515398549177;2026-02-15;0,0
CL00158;2024-10-31;Bogotá D.C.;Bogotá;41;M;4;Posgrado;Empleado;5650000,0;5650000,0;normal;Campaña digital;668,0;True;0;Android;1;1;11500000;11500000,0;0,5285509905376858;0,5285509905376858;2025-06-21;1,0
CL00159;2023-10-08;Bogotá D.C.;Bogotá;24;M;1;Bachiller;Empleado;1560000,0;1560000,0;normal;Call center;506,0;True;2;Android;1;0;400000;400000,0;0,37992030364951607;0,37992030364951607;2023-11-16;0,0
CL00161;2025-05-19;Atlántico;Barranquilla;26;M;2;Sin información;Empleado;1600000,0;1600000,0;normal;Referido;531,0;False;4;Android;1;0;1400000;1400000,0;0,48544967496453334;0,48544967496453334;2025-11-12;0,0
CL00163;2024-10-14;Bolívar;Cartagena;48;F;4;Universitario;Microempresario;3410000,0;3410000,0;normal;Referido;660,0;False;1;Android;1;0;4900000;4900000,0;0,300321823401903;0,300321823401903;2025-11-04;0,0
CL00164;2023-06-03;Valle del Cauca;Cali;28;M;2;Universitario;Empleado;2600000,0;2600000,0;normal;Call center;659,0;False;1;iOS;1;0;1950000;1950000,0;0,21995457244688765;0,21995457244688765;2025-07-13;0,0
CL00165;2023-05-01;Valle del Cauca;Cali;46;F;3;Bachiller;Comerciante;3050000,0;3050000,0;normal;Referido;738,0;False;1;Android;2;0;3650000;1825000,0;0,13333872915672584;0,15622909567880067;2024-12-01;0,0
CL00166;2025-11-04;Bogotá D.C.;Bogotá;40;M;3;Técnico/Tecnólogo;Conductor/Repartidor;3140000,0;3140000,0;normal;Campaña digital;622,0;True;3;Android;1;0;1400000;1400000,0;0,326066277673769;0,326066277673769;2026-02-17;0,0
CL00167;2023-03-15;Cundinamarca;Soacha;44;F;2;Posgrado;Comerciante;2720000,0;2720000,0;normal;App orgánico;517,0;False;3;Android;2;1;2800000;1400000,0;0,5744184466837856;0,7035548844818239;2024-09-01;0,5
CL00168;2023-10-04;Cundinamarca;Soacha;55;F;4;Técnico/Tecnólogo;Conductor/Repartidor;2770000,0;2770000,0;normal;Aliado comercial;512,0;False;1;Web;1;0;1400000;1400000,0;0,5863298577259175;0,5863298577259175;2024-04-25;0,0
CL00169;2023-06-03;Santander;Bucaramanga;34;F;1;Técnico/Tecnólogo;Empleado;3580000,0;3580000,0;normal;Campaña digital;601,0;False;0;Android;1;0;550000;550000,0;0,08647281301231392;0,08647281301231392;2025-01-24;0,0
CL00170;2023-12-09;Norte de Santander;Cúcuta;28;F;1;Universitario;Comerciante;2370000,0;2370000,0;normal;Campaña digital;498,0;False;1;Android;1;0;3100000;3100000,0;0,7857824918761829;0,7857824918761829;2024-10-14;0,0
CL00172;2025-01-08;Bolívar;Cartagena;28;F;3;Universitario;Empleado;3880000,0;3880000,0;normal;App orgánico;616,0;True;2;Android;1;0;1650000;1650000,0;0,20946653215267574;0,20946653215267574;2025-10-24;0,0
CL00173;2023-10-19;Atlántico;Barranquilla;35;F;3;Posgrado;Empleado;2410000,0;2410000,0;normal;App orgánico;585,0;True;2;Android;2;0;3250000;1625000,0;0,4508803804353106;0,5502680455603234;2025-03-25;0,0
CL00174;2024-06-24;Valle del Cauca;Cali;39;M;2;Sin información;Microempresario;1600000,0;1600000,0;normal;App orgánico;487,0;True;1;Android;1;0;650000;650000,0;0,5472802159596853;0,5472802159596853;2024-09-03;0,0
CL00175;2025-03-18;Atlántico;Barranquilla;39;F;2;Universitario;Comerciante;1970000,0;1970000,0;normal;Call center;539,0;False;3;Android;1;0;1350000;1350000,0;0,393376871932369;0,393376871932369;2026-01-15;0,0
CL00176;2023-10-11;Valle del Cauca;Cali;44;F;3;Técnico/Tecnólogo;Microempresario;2630000,0;2630000,0;normal;App orgánico;580,0;True;1;Android;1;0;1350000;1350000,0;0,45449879386778924;0,45449879386778924;2025-05-19;0,0
CL00178;2023-11-30;Cundinamarca;Soacha;51;M;1;Universitario;Empleado;2970000,0;2970000,0;normal;Aliado comercial;638,0;False;0;Android;1;0;1300000;1300000,0;0,19315263710878902;0,19315263710878902;2024-09-05;0,0
CL00180;2025-05-11;Antioquia;Medellín;63;F;2;Técnico/Tecnólogo;Microempresario;2970000,0;2970000,0;normal;App orgánico;665,0;True;1;iOS;1;0;2350000;2350000,0;0,23578798971980927;0,23578798971980927;2025-10-26;0,0
CL00181;2025-07-08;Bogotá D.C.;Bogotá;42;M;5;Bachiller;Independiente;4850000,0;4850000,0;normal;Referido;691,0;False;2;Android;1;0;4400000;4400000,0;0,4114521534163771;0,4114521534163771;2025-11-28;0,0
CL00182;2024-03-14;Bogotá D.C.;Bogotá;27;F;3;Técnico/Tecnólogo;Empleado;3880000,0;3880000,0;normal;App orgánico;594,0;True;4;iOS;1;1;7650000;7650000,0;0,7627551698498007;0,7627551698498007;2024-10-29;1,0
CL00183;2024-06-27;Bolívar;Cartagena;25;M;2;Universitario;Desempleado;610000,0;610000,0;normal;Campaña digital;526,0;False;0;Android;3;1;1700000;566666,6666666666;0,5375359495513594;0,5606009150894029;2025-11-11;0,3333333333333333
CL00184;2023-09-10;Bogotá D.C.;Bogotá;41;F;2;Técnico/Tecnólogo;Empleado;1990000,0;1990000,0;normal;App orgánico;493,0;False;3;Android;1;0;650000;650000,0;0,7062208408297197;0,7062208408297197;2024-05-09;0,0
CL00185;2025-06-20;Antioquia;Medellín;34;F;1;Universitario;Microempresario;3260000,0;3260000,0;normal;Campaña digital;493,0;True;1;Web;1;0;2400000;2400000,0;0,47959508728775263;0,47959508728775263;2026-01-11;0,0
CL00186;2023-07-25;Valle del Cauca;Cali;43;F;3;Sin información;Microempresario;4410000,0;4410000,0;normal;App orgánico;555,0;False;2;Android;2;1;5950000;2975000,0;0,5259259095875106;0,5580606926400009;2025-01-26;0,5
CL00188;2024-11-27;Valle del Cauca;Cali;35;F;3;Universitario;Microempresario;2430000,0;2430000,0;normal;Referido;615,0;True;0;Android;1;0;1450000;1450000,0;0,3714293403988877;0,3714293403988877;2025-02-25;0,0
CL00189;2024-03-01;Bogotá D.C.;Bogotá;28;M;2;Bachiller;Independiente;2130000,0;2130000,0;normal;Call center;507,0;False;2;Android;1;1;900000;900000,0;0,5505330277739833;0,5505330277739833;2024-03-24;1,0
CL00190;2025-08-27;Risaralda;Pereira;21;M;3;Bachiller;Empleado;1990000,0;1990000,0;normal;Aliado comercial;659,0;False;1;Android;2;1;5250000;2625000,0;0,48795919985383185;0,48869829920886454;2025-09-21;0,5
CL00191;2025-10-21;Bogotá D.C.;Bogotá;32;M;4;Sin información;Independiente;2570000,0;2570000,0;normal;Campaña digital;691,0;False;0;Web;1;0;3350000;3350000,0;0,4949775050426939;0,4949775050426939;2025-11-06;0,0
CL00192;2024-01-07;Atlántico;Barranquilla;45;F;2;Universitario;Empleado;2810000,0;2810000,0;normal;Referido;571,0;True;0;Android;1;1;700000;700000,0;0,49693414729569013;0,49693414729569013;2024-06-18;1,0
CL00193;2025-07-04;Antioquia;Medellín;38;F;5;Universitario;Desempleado;1330000,0;1330000,0;normal;Call center;450,0;True;0;Web;1;1;3250000;3250000,0;0,8276389769248763;0,8276389769248763;2025-11-07;1,0
CL00194;2023-10-07;Risaralda;Pereira;24;No informa;3;Bachiller;Empleado;4620000,0;4620000,0;normal;Campaña digital;692,0;False;1;Android;2;0;15500000;7750000,0;0,2791426148194195;0,3637028005929739;2025-12-13;0,0
CL00195;2026-01-07;Bogotá D.C.;Bogotá;38;F;4;Bachiller;Empleado;3490000,0;3490000,0;normal;Campaña digital;643,0;True;3;iOS;1;0;6950000;6950000,0;0,6187201740694191;0,6187201740694191;2025-06-07;0,0
CL00196;2023-11-18;Bogotá D.C.;Bogotá;40;F;1;Universitario;Empleado;2410000,0;2410000,0;normal;App orgánico;450,0;True;1;Android;1;1;1650000;1650000,0;0,5421854044454701;0,5421854044454701;2024-08-04;1,0
CL00197;2023-05-08;Bogotá D.C.;Bogotá;27;F;3;Técnico/Tecnólogo;Empleado;4420000,0;4420000,0;normal;Call center;716,0;False;1;Android;1;0;2150000;2150000,0;0,1417539759937659;0,1417539759937659;2024-02-28;0,0
CL00198;2023-03-30;Antioquia;Medellín;38;M;2;Técnico/Tecnólogo;Microempresario;2400000,0;2400000,0;normal;Aliado comercial;511,0;True;0;Android;1;0;800000;800000,0;0,21936751951079742;0,21936751951079742;2024-03-30;0,0
CL00199;2025-09-03;Bolívar;Cartagena;37;M;1;Universitario;Empleado;1300000,0;1300000,0;normal;App orgánico;588,0;False;1;iOS;1;0;1650000;1650000,0;0,4109939370181917;0,4109939370181917;2026-03-19;0,0
CL00200;2024-09-05;Atlántico;Barranquilla;25;M;2;Bachiller;Desempleado;1010000,0;1010000,0;normal;Campaña digital;518,0;False;0;Android;3;0;1500000;500000,0;0,610565563502997;0,7158842712247732;2025-12-19;0,0
CL00202;2025-08-22;Bolívar;Cartagena;42;M;4;Universitario;Empleado;2410000,0;2410000,0;normal;App orgánico;624,0;True;0;Android;1;0;5000000;5000000,0;0,43686431618648514;0,43686431618648514;2025-11-24;0,0
CL00203;2023-12-13;Antioquia;Medellín;47;F;4;Técnico/Tecnólogo;Empleado;2950000,0;2950000,0;normal;Referido;613,0;False;2;Android;1;0;1400000;1400000,0;0,30022475173736773;0,30022475173736773;2025-04-12;0,0
CL00204;2023-05-27;Cundinamarca;Soacha;47;F;6;Universitario;Microempresario;7690000,0;7082400,000000003;outlier_real;Campaña digital;850,0;True;1;Android;1;0;23300000;23300000,0;0,2422972439250963;0,2422972439250963;2025-03-27;0,0
CL00205;2023-10-05;Norte de Santander;Cúcuta;22;F;3;Sin información;Comerciante;2310000,0;2310000,0;normal;App orgánico;557,0;False;0;Android;2;0;3450000;1725000,0;0,6128974368377726;0,6591667913854562;2024-08-26;0,0
CL00206;2023-01-23;Bogotá D.C.;Bogotá;27;F;4;Posgrado;Pensionado;2010000,0;2010000,0;normal;Campaña digital;590,0;False;0;Android;1;0;950000;950000,0;0,49400970139648026;0,49400970139648026;2023-06-10;0,0
CL00207;2025-01-13;Santander;Bucaramanga;41;M;3;Técnico/Tecnólogo;Independiente;2630000,0;2630000,0;normal;App orgánico;582,0;True;1;Web;2;0;7850000;3925000,0;0,4971133703955502;0,5388786470445369;2025-09-23;0,0
CL00208;2024-03-11;Bogotá D.C.;Bogotá;41;F;1;Sin información;Empleado;2330000,0;2330000,0;normal;Referido;622,0;True;2;Android;1;1;3500000;3500000,0;0,4489231192295611;0,4489231192295611;2026-01-03;1,0
CL00209;2024-07-20;Bogotá D.C.;Bogotá;41;F;2;Universitario;Empleado;2350000,0;2350000,0;normal;Call center;549,0;False;1;Android;1;1;5000000;5000000,0;0,6595048225458544;0,6595048225458544;2024-08-23;1,0
CL00210;2025-12-23;Cundinamarca;Soacha;68;M;3;Bachiller;Empleado;5240000,0;5240000,0;normal;Campaña digital;736,0;False;3;Web;2;0;13100000;6550000,0;0,134859006589918;0,14759798870474003;2026-01-25;0,0
CL00211;2024-03-21;Bogotá D.C.;Bogotá;42;F;3;Universitario;Empleado;3190000,0;3190000,0;normal;Campaña digital;688,0;False;0;Android;1;0;1550000;1550000,0;0,3363805094450178;0,3363805094450178;2025-11-10;0,0
CL00212;2025-07-16;Santander;Bucaramanga;47;M;1;Bachiller;Independiente;1260000,0;1260000,0;normal;Referido;392,0;False;1;iOS;2;1;1400000;700000,0;0,5791418112139343;0,8109650505402614;2026-02-16;0,5
CL00214;2025-01-28;Norte de Santander;Cúcuta;43;M;3;Posgrado;Independiente;2750000,0;2750000,0;normal;App orgánico;577,0;False;0;Android;2;1;4600000;2300000,0;0,5378141571902196;0,6177957025608556;2025-08-25;0,5
CL00215;2024-05-26;Cundinamarca;Soacha;33;M;1;Bachiller;Conductor/Repartidor;1530000,0;1530000,0;normal;Campaña digital;543,0;False;0;Android;2;0;1050000;525000,0;0,3427099784630079;0,4051248507150029;2026-02-06;0,0
CL00216;2024-11-15;Antioquia;Medellín;44;M;2;Universitario;Pensionado;1920000,0;1920000,0;normal;Referido;505,0;False;1;Android;1;1;800000;800000,0;0,6342027687450037;0,6342027687450037;2025-08-13;1,0
CL00217;2023-02-20;Bolívar;Cartagena;28;F;3;Bachiller;Comerciante;3900000,0;3900000,0;normal;App orgánico;683,0;False;3;Web;2;1;10350000;5175000,0;0,45763097804802333;0,4647779752157727;2024-02-24;0,5
CL00218;2024-07-05;Valle del Cauca;Cali;34;M;2;Universitario;Empleado;1520000,0;1520000,0;normal;Aliado comercial;595,0;True;2;iOS;1;0;250000;250000,0;0,5037954934480732;0,5037954934480732;2024-10-05;0,0
CL00219;2023-10-21;Antioquia;Medellín;31;F;3;Bachiller;Empleado;3920000,0;3920000,0;normal;Campaña digital;600,0;False;0;Android;1;1;5300000;5300000,0;0,5808034401761603;0,5808034401761603;2023-11-06;1,0
CL00220;2023-07-24;Caldas;Manizales;37;M;2;Técnico/Tecnólogo;Empleado;2030000,0;2030000,0;normal;Aliado comercial;611,0;False;3;Web;1;0;1550000;1550000,0;0,3616560100728989;0,3616560100728989;2024-01-20;0,0
CL00221;2025-03-12;Caldas;Manizales;59;F;2;Bachiller;Empleado;3660000,0;3660000,0;normal;Aliado comercial;551,0;True;3;Android;2;0;5150000;2575000,0;0,29250826381103967;0,36253612420529924;2026-02-02;0,0
CL00222;2023-04-02;Bogotá D.C.;Bogotá;19;F;3;Bachiller;Desempleado;830000,0;830000,0;normal;Aliado comercial;487,0;False;1;Android;1;1;650000;650000,0;0,8610878395750494;0,8610878395750494;2023-11-04;1,0
CL00223;2025-07-24;Risaralda;Pereira;43;M;1;Bachiller;Empleado;1520000,0;1520000,0;normal;App orgánico;571,0;True;0;Android;1;0;1050000;1050000,0;0,5475640513154774;0,5475640513154774;2025-11-19;0,0
CL00224;2024-03-21;Santander;Bucaramanga;20;F;3;Técnico/Tecnólogo;Conductor/Repartidor;3230000,0;3230000,0;normal;Referido;541,0;True;0;Android;2;1;8000000;4000000,0;0,7134595825899537;0,7407532465125909;2025-08-06;0,5
CL00225;2025-06-24;Caldas;Manizales;31;M;2;Universitario;Conductor/Repartidor;1850000,0;1850000,0;normal;Referido;511,0;False;0;Android;1;0;2050000;2050000,0;0,47051399388026566;0,47051399388026566;2026-02-01;0,0
CL00226;2023-07-07;Risaralda;Pereira;47;F;5;Posgrado;Pensionado;2920000,0;2920000,0;normal;App orgánico;650,0;True;0;Android;2;0;7250000;3625000,0;0,22921665079855907;0,2365552632608629;2025-11-28;0,0
CL00227;2024-02-01;Bolívar;Cartagena;37;M;2;Sin información;Empleado;1900000,0;1900000,0;normal;Aliado comercial;581,0;True;0;Android;1;0;2400000;2400000,0;0,28961052249918434;0,28961052249918434;2025-02-04;0,0
CL00228;2023-02-10;Bogotá D.C.;Bogotá;25;M;6;Técnico/Tecnólogo;Microempresario;4060000,0;4060000,0;normal;Aliado comercial;637,0;True;4;Web;1;0;2250000;2250000,0;0,19278283930768345;0,19278283930768345;2024-09-12;0,0
CL00229;2025-05-13;Bolívar;Cartagena;29;F;2;Técnico/Tecnólogo;Independiente;1740000,0;1740000,0;normal;Call center;565,0;False;1;Android;2;1;6500000;3250000,0;0,45417521108289144;0,5382212151252461;2026-01-25;0,5
CL00230;2025-12-21;Bogotá D.C.;Bogotá;43;M;1;Sin información;Empleado;2610000,0;2610000,0;normal;Campaña digital;527,0;False;1;iOS;2;0;4650000;2325000,0;0,5196387866846409;0,6421739201048173;2026-01-30;0,0
CL00231;2023-08-19;Caldas;Manizales;29;M;4;Sin información;Empleado;2450000,0;2450000,0;normal;Referido;601,0;False;1;iOS;2;1;4150000;2075000,0;0,42867705292802577;0,5004754119861184;2024-11-26;0,5
CL00232;2024-04-03;Norte de Santander;Cúcuta;38;F;3;Bachiller;Microempresario;4080000,0;4080000,0;normal;App orgánico;642,0;False;0;Android;2;0;10650000;5325000,0;0,355366634559489;0,4769202285491571;2025-01-29;0,0
CL00233;2023-10-01;Bogotá D.C.;Bogotá;36;M;4;Bachiller;Comerciante;4600000,0;4600000,0;normal;App orgánico;743,0;True;1;Android;1;0;3450000;3450000,0;0,5051895103216806;0,5051895103216806;2024-01-26;0,0
CL00234;2023-01-21;Bogotá D.C.;Bogotá;29;F;4;Universitario;Conductor/Repartidor;1750000,0;1750000,0;normal;Aliado comercial;509,0;False;0;iOS;3;1;6000000;2000000,0;0,7202805026569994;0,7552123916865623;2025-05-24;0,3333333333333333
CL00235;2023-12-30;Valle del Cauca;Cali;57;M;3;Sin información;Empleado;3220000,0;3220000,0;normal;Aliado comercial;763,0;False;2;Android;1;0;2400000;2400000,0;0,27150946317701674;0,27150946317701674;2025-05-10;0,0
CL00236;2023-12-09;Atlántico;Barranquilla;42;F;2;Sin información;Empleado;3440000,0;3440000,0;normal;Campaña digital;593,0;False;1;Android;2;0;2250000;1125000,0;0,38623678651410887;0,39269292507534953;2024-10-15;0,0
CL00237;2023-08-07;Atlántico;Barranquilla;19;M;4;Sin información;Independiente;2380000,0;2380000,0;normal;Call center;544,0;True;1;Android;1;1;1900000;1900000,0;0,7304371592082953;0,7304371592082953;2024-07-05;1,0
CL00238;2024-04-10;Santander;Bucaramanga;38;F;3;Técnico/Tecnólogo;Empleado;3720000,0;3720000,0;normal;Call center;583,0;True;1;Android;1;0;5450000;5450000,0;0,512047520167483;0,512047520167483;2025-06-23;0,0
CL00239;2025-12-23;Antioquia;Medellín;29;F;6;Bachiller;Empleado;7480000,0;7082400,000000003;outlier_real;Referido;766,0;True;0;iOS;2;0;16900000;8450000,0;0,14559962847698318;0,15375592218604678;2026-03-20;0,0
CL00241;2024-07-14;Bogotá D.C.;Bogotá;28;F;4;Posgrado;Empleado;3670000,0;3670000,0;normal;Aliado comercial;577,0;True;3;iOS;2;0;6250000;3125000,0;0,42216373314516586;0,5288141290885641;2025-04-11;0,0
CL00243;2024-02-29;Santander;Bucaramanga;41;M;1;Técnico/Tecnólogo;Empleado;1260000,0;1260000,0;normal;Campaña digital;587,0;True;2;Android;1;1;450000;450000,0;0,5679489532932874;0,5679489532932874;2025-09-07;1,0
CL00244;2023-07-21;Bogotá D.C.;Bogotá;45;M;4;Bachiller;Empleado;-1,0;-1,0;normal;Call center;732,0;False;0;Android;1;1;1500000;1500000,0;0,4284076186615027;0,4284076186615027;2025-01-21;1,0
CL00245;2025-06-19;Bogotá D.C.;Bogotá;24;M;3;Técnico/Tecnólogo;Empleado;3920000,0;3920000,0;normal;App orgánico;645,0;False;3;iOS;3;0;8000000;2666666,6666666665;0,2534448403605624;0,3133040096593522;2026-01-15;0,0
CL00246;2024-10-07;Tolima;Ibagué;33;F;1;Universitario;Conductor/Repartidor;1190000,0;1190000,0;normal;Referido;460,0;False;0;Android;2;0;1450000;725000,0;0,4059560763017187;0,5235760614468257;2026-03-27;0,0
CL00249;2025-03-01;Valle del Cauca;Cali;54;M;5;Técnico/Tecnólogo;Comerciante;4280000,0;4280000,0;normal;Referido;727,0;True;0;Web;2;0;12950000;6475000,0;0,35174354248981776;0,36794225159310173;2025-10-19;0,0
CL00250;2023-04-09;Risaralda;Pereira;40;F;3;Bachiller;Empleado;3970000,0;3970000,0;normal;App orgánico;597,0;False;0;Android;1;0;4100000;4100000,0;0,5003255146435575;0,5003255146435575;2024-05-27;0,0
CL00252;2024-04-27;Bogotá D.C.;Bogotá;45;F;2;Bachiller;Microempresario;2770000,0;2770000,0;normal;App orgánico;652,0;True;1;Android;2;0;2800000;1400000,0;0,24097738248288736;0,2573610484525227;2025-08-08;0,0
CL00253;2025-02-17;Bogotá D.C.;Bogotá;57;F;5;Sin información;Pensionado;3540000,0;3540000,0;normal;Campaña digital;684,0;False;0;iOS;1;0;1750000;1750000,0;0,21564242110722526;0,21564242110722526;2025-06-01;0,0
CL00254;2023-04-28;Bogotá D.C.;Bogotá;46;M;2;Técnico/Tecnólogo;Empleado;2810000,0;2810000,0;normal;App orgánico;613,0;True;1;iOS;1;0;2850000;2850000,0;0,44795764223602896;0,44795764223602896;2024-06-17;0,0
